comment_id,num_tokens,avg_word_length,num_sentences,num_nouns,num_verbs,num_adjectives,num_adverbs,num_pronouns,num_conjunctions,num_determiners,constructive_category,comment_text
7335,528,4.8352272727272725,7,110,68,43,28,54,17,39,1,
7336,1728,4.27025462962963,13,266,221,101,68,131,48,91,1,
7337,463,4.252699784017278,7,69,61,53,23,55,11,39,1,
7338,2122,4.325636192271442,13,365,238,192,138,133,24,186,1,
7339,200,3.9,4,31,33,6,9,18,7,14,1,
7340,728,4.714285714285714,4,120,95,65,46,56,33,71,1,
7341,687,4.0,6,83,83,36,34,43,21,59,1,
7342,264,4.071969696969697,4,40,10,25,11,21,3,37,0,
7343,682,3.843108504398827,7,92,115,47,9,98,19,60,1,
7344,376,4.63563829787234,5,71,32,43,17,39,8,26,1,
7345,594,3.994949494949495,8,87,63,45,66,40,14,60,1,
7346,115,4.034782608695652,3,12,17,8,5,14,4,8,0,
7347,2214,3.898825654923216,14,419,239,229,145,140,42,242,1,
7348,268,3.8544776119402986,5,46,23,18,28,16,4,29,0,
7349,381,4.175853018372703,4,91,48,22,10,34,9,33,1,
7350,272,4.1838235294117645,5,35,36,11,4,33,14,32,0,
7351,729,4.231824417009602,13,218,50,65,9,27,13,39,1,
7352,225,4.297777777777778,4,30,25,16,24,40,12,4,0,
7353,515,3.8932038834951457,5,77,40,46,19,37,37,48,1,
7354,263,4.304182509505703,6,48,14,33,28,20,10,8,0,
7355,386,4.435233160621761,4,87,21,36,14,9,15,44,1,
7356,146,3.856164383561644,2,21,14,8,7,7,5,16,1,
7357,496,3.7298387096774195,4,46,48,34,41,41,22,34,1,
7358,1135,4.013215859030837,11,170,105,87,63,82,46,117,1,
7359,232,4.258620689655173,2,45,36,20,14,25,6,19,0,
7360,329,3.972644376899696,6,58,40,24,12,30,11,15,1,
7361,440,4.465909090909091,7,87,42,27,0,25,16,26,1,
7362,217,4.267281105990784,5,22,31,19,12,26,14,15,0,
7363,125,3.776,2,25,11,3,4,14,3,12,0,
7364,102,4.970588235294118,3,17,15,7,3,7,6,9,0,
7365,165,4.181818181818182,3,29,22,11,6,24,5,12,0,
7366,327,4.229357798165138,5,67,31,25,10,29,5,51,1,
7367,253,4.086956521739131,6,49,29,17,12,34,10,19,0,
7368,149,4.308724832214765,4,23,12,18,1,4,3,27,1,
7369,89,4.202247191011236,2,12,18,0,3,10,8,10,0,
7370,399,3.7669172932330826,6,68,30,32,20,59,5,42,1,
7371,480,3.997916666666667,7,67,50,43,35,41,15,44,1,
7372,173,3.7167630057803467,3,31,26,4,3,30,6,18,0,
7373,230,3.8260869565217392,6,33,25,21,15,14,5,23,0,
7374,80,5.025,2,18,12,9,2,7,1,10,0,
7375,233,4.369098712446352,3,41,26,14,13,28,5,19,0,
7376,194,4.164948453608248,4,35,13,20,9,19,3,23,0,
7377,344,4.491279069767442,6,59,39,36,17,40,5,43,1,
7378,1106,4.21880650994575,13,155,62,140,57,72,50,95,1,
7379,229,4.366812227074236,5,42,28,18,6,12,8,26,1,
7380,160,3.9,4,36,15,3,5,7,9,10,0,
7381,521,3.4241842610364683,7,40,53,24,30,67,6,45,1,
7382,194,3.7989690721649483,4,24,15,12,6,10,7,27,0,
7383,268,7.802238805970149,6,30,30,10,16,36,0,10,0,
7384,153,3.8366013071895426,3,9,15,18,6,8,16,5,1,
7385,871,3.6704936854190584,12,156,92,60,65,102,13,76,1,
7386,128,3.6796875,3,15,7,11,14,7,2,11,0,
7387,189,4.365079365079365,4,29,12,14,14,9,18,14,0,
7388,159,3.9182389937106916,4,33,19,4,6,12,8,29,0,
7389,192,4.052083333333333,4,31,20,11,9,12,2,17,1,
7390,141,4.631205673758865,3,13,26,7,1,10,2,10,0,
7391,301,3.744186046511628,8,54,10,22,14,22,8,40,1,
7392,301,4.295681063122924,6,57,30,22,17,28,6,30,1,
7393,265,4.256603773584906,5,36,38,16,10,25,5,34,0,
7394,1385,4.232490974729242,15,167,191,67,82,161,23,78,1,
7395,939,4.217252396166134,13,131,132,75,70,71,0,57,1,
7396,109,3.9357798165137616,2,23,4,8,13,8,5,3,0,
7397,1630,4.2319018404907975,11,233,160,103,87,101,54,164,1,
7398,106,4.122641509433962,3,21,12,8,3,2,0,13,0,
7399,492,3.9715447154471546,7,111,45,32,5,49,20,51,1,
7400,429,4.31002331002331,7,86,44,40,4,33,10,43,1,
7401,113,4.1946902654867255,4,18,10,10,2,6,0,16,1,
7402,386,3.7409326424870466,7,56,28,49,24,28,3,41,1,
7403,367,4.689373297002724,8,68,31,49,20,14,9,16,1,
7404,327,4.256880733944954,5,52,26,38,6,24,14,22,1,
7405,197,3.8426395939086295,4,21,17,19,14,18,2,12,0,
7406,235,3.9872340425531916,6,40,30,12,6,21,8,23,1,
7407,255,4.078431372549019,5,38,27,12,16,28,6,17,0,
7408,102,4.029411764705882,2,12,6,13,4,9,4,9,0,
7409,201,3.656716417910448,4,42,15,10,21,14,0,13,0,
7410,268,3.9291044776119404,6,37,34,17,12,14,3,31,1,
7411,92,4.293478260869565,3,18,11,1,2,8,5,7,0,
7412,190,4.968421052631579,2,34,22,34,0,4,4,36,0,
7413,107,3.97196261682243,3,17,12,6,2,8,3,11,1,
7414,364,4.302197802197802,4,76,30,27,15,17,9,43,1,
7415,1365,4.065201465201465,13,256,100,145,68,39,32,204,1,
7416,192,3.8958333333333335,4,30,15,13,13,14,6,12,0,
7417,868,4.001152073732719,9,132,108,63,70,78,22,90,1,
7418,126,4.119047619047619,3,30,11,20,3,10,3,14,0,
7419,284,4.130281690140845,4,53,28,28,15,24,19,22,0,
7420,198,4.1767676767676765,4,23,20,15,9,23,8,16,0,
7421,137,4.138686131386861,3,21,23,6,8,9,2,3,0,
7422,240,4.0375,6,29,37,20,5,25,13,27,0,
7423,659,4.456752655538695,7,123,51,64,23,52,26,69,1,
7424,188,4.0638297872340425,4,36,22,21,7,14,7,16,0,
7425,485,3.91340206185567,7,71,54,48,20,40,8,48,1,
7426,164,4.2682926829268295,5,35,17,13,5,7,12,6,0,
7427,316,3.420886075949367,5,39,44,6,19,36,4,31,0,
7428,319,4.0501567398119125,8,38,25,7,17,34,8,20,0,
7429,86,4.674418604651163,4,12,7,12,2,6,3,9,0,
7430,70,4.285714285714286,2,10,6,4,6,7,5,4,0,
7431,194,4.603092783505154,2,22,9,23,10,16,3,22,0,
7432,146,4.554794520547945,3,21,8,20,7,6,0,22,1,
7433,125,4.176,3,16,12,8,5,10,3,8,0,
7434,2196,4.4002732240437155,16,360,241,162,82,181,91,193,1,
7435,188,3.872340425531915,5,32,18,18,6,19,0,24,0,
7436,554,4.333935018050542,8,123,65,18,45,24,16,45,1,
7437,471,3.929936305732484,7,106,65,36,23,36,18,29,1,
7438,182,4.247252747252747,3,31,14,14,12,9,8,17,0,
7439,553,3.9909584086799277,5,98,72,29,29,56,15,67,1,
7440,136,3.9926470588235294,3,19,13,10,11,15,0,12,0,
7441,419,4.3460620525059666,6,111,50,15,13,21,6,62,1,
7442,228,3.289473684210526,6,36,8,14,7,34,0,23,0,
7443,236,3.6483050847457625,4,36,15,30,13,17,7,13,0,
7444,135,3.674074074074074,3,25,15,15,8,14,0,10,0,
7445,518,4.11969111969112,8,100,39,52,37,31,0,59,1,
7446,592,4.79222972972973,6,176,49,52,30,17,32,30,1,
7447,93,4.354838709677419,2,23,11,8,2,4,0,15,0,
7448,1528,4.1982984293193715,16,302,241,106,63,124,42,141,1,
7449,757,4.583883751651255,8,130,79,27,33,61,13,66,1,
7450,145,4.23448275862069,4,30,11,13,6,10,8,15,0,
7451,161,4.062111801242236,3,43,30,6,7,13,4,13,0,
7452,114,5.666666666666667,4,43,4,6,3,3,2,18,0,
7453,110,4.818181818181818,2,29,11,5,6,2,3,10,0,
7454,599,3.6043405676126876,8,61,83,26,34,83,21,45,1,
7455,175,4.257142857142857,4,34,8,30,8,11,6,27,0,
7456,136,4.492647058823529,4,25,10,10,16,5,8,6,0,
7457,143,4.93006993006993,4,23,15,7,13,4,0,13,0,
7458,441,4.09750566893424,8,51,61,20,16,25,30,41,1,
7459,259,4.065637065637065,6,48,26,17,22,25,4,27,0,
7460,364,3.9423076923076925,5,59,30,23,5,24,7,53,1,
7461,501,4.516966067864272,7,128,52,29,14,16,3,40,1,
7462,278,3.8633093525179856,7,47,36,26,2,24,0,28,0,
7463,755,4.247682119205298,7,139,63,72,25,56,46,49,1,
7464,1123,4.0,7,204,119,85,46,69,14,122,1,
7465,648,3.7700617283950617,8,91,71,37,30,71,30,61,1,
7466,198,4.494949494949495,4,50,18,18,4,16,2,24,1,
7467,197,4.573604060913706,4,49,19,8,4,6,4,23,1,
7468,211,4.398104265402844,4,44,9,38,8,16,3,28,0,
7469,160,4.63125,3,36,23,14,7,10,12,26,0,
7470,527,4.4573055028463,6,113,36,42,14,29,8,55,1,
7471,198,4.47979797979798,3,36,19,24,14,23,0,21,1,
7472,309,4.042071197411003,4,58,40,9,43,22,17,16,1,
7473,203,4.285714285714286,4,43,12,31,0,15,2,25,1,
7474,252,3.9722222222222223,5,51,23,20,11,21,10,29,1,
7475,178,3.556179775280899,5,19,12,20,10,16,11,10,0,
7476,540,4.261111111111111,7,72,43,52,19,50,7,42,1,
7477,308,3.8051948051948052,4,73,24,13,2,11,23,22,1,
7478,248,3.911290322580645,4,31,28,9,11,44,7,13,1,
7479,194,3.551546391752577,4,35,10,12,14,16,9,23,1,
7480,281,4.637010676156583,5,72,23,21,3,5,0,13,0,
7481,124,4.540322580645161,3,30,10,19,4,8,5,5,0,
7482,179,4.379888268156424,4,29,18,5,0,6,12,27,1,
7483,141,4.5177304964539005,3,29,8,16,8,8,5,16,1,
7484,377,4.204244031830239,6,95,32,21,16,17,23,56,1,
7485,399,4.190476190476191,5,68,49,41,16,43,10,34,1,
7486,231,3.688311688311688,5,35,10,20,14,19,3,19,0,
7487,59,4.101694915254237,1,7,7,5,2,5,6,8,0,
7488,160,3.925,4,36,23,5,10,9,8,15,0,
7489,182,4.247252747252747,4,23,30,11,14,27,0,10,0,
7490,85,3.9529411764705884,2,12,7,3,7,10,3,6,0,
7491,167,4.227544910179641,5,32,7,25,6,9,6,18,0,
7492,422,4.710900473933649,6,77,21,46,12,11,9,52,1,
7493,394,4.223350253807107,9,67,40,33,0,22,21,11,1,
7494,960,3.629166666666667,11,148,102,68,46,134,29,65,1,
7495,2078,4.4066410009624635,14,417,224,151,66,107,79,174,1,
7496,358,3.9134078212290504,8,66,41,32,33,25,5,35,1,
7497,133,3.5338345864661656,3,15,16,0,4,15,2,8,0,
7498,94,4.287234042553192,2,16,14,9,4,7,0,14,0,
7499,110,4.627272727272727,3,20,12,9,6,2,5,9,0,
7500,164,3.981707317073171,4,31,11,23,5,9,5,9,1,
7501,127,4.377952755905512,3,23,25,10,12,18,3,7,0,
7502,152,4.322368421052632,5,18,16,10,17,24,2,9,0,
7503,142,3.788732394366197,3,16,18,4,13,9,2,12,0,
7504,477,3.2285115303983227,7,39,29,53,13,17,19,44,1,
7505,110,3.6818181818181817,3,19,15,7,6,7,6,14,0,
7506,98,4.244897959183674,2,14,9,8,10,11,7,7,0,
7507,74,4.256756756756757,2,11,9,7,4,4,4,9,0,
7508,120,5.033333333333333,4,30,11,8,14,1,1,15,0,
7509,135,5.059259259259259,3,26,18,13,7,7,0,15,1,
7510,36,4.333333333333333,1,11,5,1,3,3,1,2,0,
7511,120,3.95,3,13,9,12,8,11,4,6,0,
7512,109,3.9357798165137616,2,20,12,5,5,7,4,12,0,
7513,63,4.492063492063492,2,20,8,3,3,2,4,4,0,
7514,443,4.521444695259594,7,85,48,34,15,62,9,29,1,
7515,171,4.058479532163743,4,29,19,6,9,10,2,19,0,
7516,139,4.618705035971223,3,27,13,12,0,10,0,9,0,
7517,207,3.7777777777777777,7,25,20,25,11,9,7,26,0,
7518,95,4.178947368421053,3,14,10,5,3,10,5,13,0,
7519,88,3.7954545454545454,2,11,11,3,8,9,4,6,0,
7520,161,4.149068322981367,3,29,19,8,11,13,0,14,1,
7521,658,4.5683890577507595,8,103,67,62,26,71,30,63,1,
7522,161,3.6770186335403725,3,20,20,13,3,21,6,18,0,
7523,161,4.024844720496894,4,17,17,13,8,12,12,9,0,
7524,142,4.422535211267606,4,24,8,17,12,3,7,16,0,
7525,108,3.935185185185185,3,17,7,18,5,6,0,13,0,
7526,231,3.930735930735931,5,46,22,4,11,12,7,23,0,
7527,124,4.25,3,13,20,15,5,14,8,8,0,
7528,237,4.3924050632911396,4,35,25,26,11,14,6,12,0,
7529,182,3.7967032967032965,5,43,26,3,2,11,0,25,0,
7530,215,4.209302325581396,5,42,31,15,17,11,8,9,1,
7531,32,4.84375,1,5,4,2,1,2,1,4,0,
7532,193,3.715025906735751,5,20,31,7,7,47,7,5,1,
7533,233,3.6738197424892705,4,49,21,26,5,17,17,22,0,
7534,187,4.385026737967914,3,28,16,14,21,14,5,7,0,
7535,80,4.3375,2,29,1,4,0,4,2,4,0,
7536,405,4.2518518518518515,6,94,53,25,20,40,14,24,1,
7537,147,3.6666666666666665,5,18,19,8,5,10,0,19,0,
7538,43,4.069767441860465,1,6,6,6,6,3,0,4,0,
7539,156,4.564102564102564,4,32,18,4,6,10,0,22,0,
7540,68,6.926470588235294,1,4,2,7,2,3,0,0,0,
7541,320,4.184375,5,67,31,24,18,2,15,20,1,
7542,300,3.796666666666667,7,32,46,2,31,44,10,22,0,
7543,296,3.679054054054054,7,53,51,9,4,53,11,21,0,
7544,199,4.035175879396985,4,35,24,24,15,16,7,18,0,
7545,218,3.958715596330275,5,36,32,21,32,15,4,6,0,
7546,71,4.788732394366197,2,21,2,11,3,4,1,8,0,
7547,67,4.611940298507463,2,13,2,7,2,2,5,6,0,
7548,272,4.2463235294117645,6,58,39,8,8,13,3,26,0,
7549,104,4.855769230769231,3,16,8,12,9,9,1,11,0,
7550,78,4.153846153846154,3,19,4,8,4,9,1,9,0,
7551,56,3.767857142857143,2,12,6,5,4,4,1,8,0,
7552,177,3.977401129943503,5,20,24,5,8,27,5,16,1,
7553,163,3.8773006134969323,4,21,18,2,1,10,7,19,0,
7554,107,4.859813084112149,3,19,8,12,6,4,0,2,0,
7555,152,3.611842105263158,5,30,10,13,5,8,5,26,0,
7556,888,4.295045045045045,9,202,108,44,30,85,19,85,1,
7557,37,4.891891891891892,2,3,3,4,1,2,3,4,0,
7558,170,3.876470588235294,3,25,19,18,10,2,8,15,0,
7559,133,4.037593984962406,4,33,7,12,0,16,6,11,0,
7560,379,4.2928759894459105,5,49,27,56,28,30,17,26,1,
7561,78,4.153846153846154,2,17,7,4,1,12,2,6,0,
7562,65,4.553846153846154,2,10,10,5,3,8,2,10,0,
7563,82,4.585365853658536,2,5,9,15,8,10,0,7,0,
7564,78,4.102564102564102,2,16,7,3,0,13,3,6,1,
7565,88,4.045454545454546,3,7,11,8,10,8,4,6,0,
7566,75,4.84,3,16,9,6,2,0,0,14,0,
7567,59,3.9661016949152543,2,8,5,4,2,6,1,5,0,
7568,61,4.491803278688525,2,14,6,5,1,6,3,4,0,
7569,60,4.883333333333334,2,15,2,4,1,2,0,5,0,
7570,112,3.330357142857143,2,8,10,9,4,14,2,6,0,
7571,66,4.045454545454546,2,8,13,1,2,10,2,5,0,
7572,66,4.515151515151516,3,11,3,8,2,1,2,10,0,
7573,67,3.746268656716418,2,11,7,4,6,9,0,5,1,
7574,102,3.9607843137254903,5,17,13,18,1,12,4,6,0,
7575,59,3.830508474576271,2,14,3,3,3,1,2,9,0,
7576,48,4.020833333333333,2,13,3,2,1,0,0,8,0,
7577,86,3.5813953488372094,3,17,4,4,7,5,0,13,0,
7578,260,3.6423076923076922,5,48,34,12,10,29,2,32,0,
7579,177,3.621468926553672,6,17,27,12,18,11,4,11,0,
7580,146,3.636986301369863,4,25,21,8,8,9,0,23,0,
7581,41,3.975609756097561,1,6,5,2,2,6,1,2,1,
7582,158,3.7911392405063293,5,16,21,14,7,23,5,12,0,
7583,96,4.270833333333333,4,20,12,7,4,13,3,2,0,
7584,214,4.593457943925234,4,31,25,24,7,23,7,15,0,
7585,27,4.222222222222222,2,4,1,3,2,2,1,0,0,
7586,109,4.963302752293578,3,30,12,1,2,2,3,13,0,
7587,90,4.666666666666667,3,17,10,10,9,2,0,7,0,
7588,81,4.246913580246914,2,11,17,5,3,10,2,5,0,
7589,197,3.4213197969543145,5,53,14,3,5,20,20,16,0,
7590,231,3.7662337662337664,7,56,22,9,4,11,1,20,0,
7591,68,4.455882352941177,2,13,5,6,4,4,2,6,0,
7592,78,4.17948717948718,3,14,7,9,3,7,3,8,0,
7593,115,4.530434782608696,3,7,18,7,15,12,5,5,0,
7594,123,3.6747967479674797,4,28,12,11,3,7,4,18,0,
7595,45,4.488888888888889,2,12,2,4,2,0,4,8,0,
7596,99,3.414141414141414,3,9,9,14,6,18,0,3,0,
7597,60,3.566666666666667,2,4,7,4,9,7,4,2,0,
7598,162,3.808641975308642,4,18,24,8,18,29,4,9,1,
7599,17,4.352941176470588,1,3,3,2,1,4,0,1,1,
7600,48,4.208333333333333,2,7,5,5,3,3,1,6,0,
7601,56,4.5,2,9,7,6,4,8,2,4,0,
7602,39,4.230769230769231,2,6,2,6,0,1,2,2,0,
7603,49,4.469387755102041,1,13,4,0,1,7,4,1,0,
7604,42,3.4285714285714284,2,6,3,6,2,3,1,4,0,
7605,37,3.72972972972973,3,2,5,4,2,5,0,1,0,
7606,109,4.027522935779817,4,23,14,16,6,6,2,10,0,
7607,245,3.510204081632653,4,59,33,6,15,15,21,15,0,
7608,91,3.923076923076923,3,17,9,9,5,5,4,7,0,
7609,40,3.225,2,8,3,3,0,4,1,6,0,
7610,75,4.1066666666666665,2,13,3,14,7,2,0,8,0,
7611,38,3.8947368421052633,2,2,4,5,5,4,0,2,0,
7612,49,4.775510204081633,3,7,0,8,11,0,0,6,0,
7613,116,4.0344827586206895,3,18,12,5,13,13,0,11,1,
7614,48,4.125,2,7,5,1,4,3,2,8,0,
7615,121,4.528925619834711,3,28,11,5,9,9,12,16,0,
7616,129,3.8217054263565893,3,20,16,8,8,14,2,16,0,
7617,98,4.3061224489795915,4,17,12,2,2,13,3,10,0,
7618,42,4.428571428571429,2,9,6,7,3,2,0,4,0,
7619,42,4.5476190476190474,2,8,6,2,5,3,0,4,0,
7620,126,4.7063492063492065,3,27,11,10,6,3,8,21,0,
7621,75,4.24,3,16,8,9,3,9,0,8,0,
7622,121,3.5041322314049586,4,22,15,10,2,9,0,9,0,
7623,45,3.977777777777778,2,1,5,4,6,2,0,2,0,
7624,72,4.25,3,5,10,7,3,6,1,7,0,
7625,115,3.973913043478261,3,25,15,6,5,12,2,16,0,
7626,136,4.529411764705882,4,17,18,13,3,3,8,9,0,
7627,104,3.769230769230769,3,22,9,6,9,12,0,16,0,
7628,56,4.035714285714286,2,8,6,4,6,2,0,7,0,
7629,91,4.7032967032967035,4,11,11,10,3,4,6,5,1,
7630,80,3.875,2,19,4,5,4,9,0,11,0,
7631,17,4.882352941176471,1,4,2,2,1,0,0,2,0,
7632,50,3.26,2,5,3,3,2,5,3,4,0,
7633,157,3.8853503184713376,5,32,13,8,8,14,4,18,0,
7634,38,4.605263157894737,1,8,5,3,2,3,2,4,0,
7635,29,4.517241379310345,2,7,1,2,0,1,0,5,0,
7636,112,4.330357142857143,4,18,5,14,0,3,4,9,0,
7637,110,3.7545454545454544,3,28,6,4,1,11,9,14,0,
7638,71,4.633802816901408,2,14,11,10,1,5,5,8,1,
7639,18,4.0,1,5,3,1,1,0,1,0,0,
7640,50,4.68,2,11,4,5,3,1,0,7,0,
7641,81,4.839506172839506,3,22,7,9,0,0,2,14,0,
7642,80,4.2,3,7,4,11,12,10,5,5,0,
7643,60,3.5166666666666666,2,5,6,6,1,2,1,6,0,
7644,68,4.485294117647059,2,15,7,6,2,3,2,8,0,
7645,46,2.9130434782608696,3,6,7,7,7,4,2,2,0,
7646,17,4.529411764705882,1,3,0,3,0,0,0,2,0,
7647,38,4.631578947368421,2,9,4,7,0,1,1,2,0,
7648,170,4.147058823529412,5,24,26,16,1,18,3,20,0,
7649,51,3.196078431372549,2,10,3,3,1,2,1,6,0,
7650,37,3.2972972972972974,1,5,5,1,1,2,2,4,0,
7651,41,4.365853658536586,2,4,3,4,6,2,2,3,0,
7652,87,4.068965517241379,5,19,11,5,0,8,1,16,0,
7653,17,6.529411764705882,2,2,3,2,0,0,0,0,0,
7654,42,3.738095238095238,2,6,3,2,2,3,0,6,0,
7655,119,3.3445378151260505,4,13,10,7,2,9,1,13,0,
7656,166,3.8072289156626504,4,20,18,8,17,12,0,15,0,
7657,146,4.945205479452055,5,33,13,14,5,18,5,4,0,
7658,79,4.1265822784810124,3,11,6,6,9,7,0,0,0,
7659,157,3.4394904458598727,7,25,19,6,12,3,4,13,0,
7660,91,4.087912087912088,3,14,9,9,2,8,3,9,0,
7661,139,3.9424460431654675,4,8,17,9,5,14,0,14,0,
7662,42,3.6904761904761907,2,7,6,5,3,4,1,2,0,
7663,27,5.111111111111111,1,2,2,5,4,0,0,3,0,
7664,49,3.2244897959183674,2,10,4,7,0,6,2,4,0,
7665,48,4.1875,2,7,5,3,1,8,0,2,0,
7666,78,4.8076923076923075,3,11,12,8,0,3,0,11,0,
7667,70,4.071428571428571,3,12,9,2,3,8,4,4,0,
7668,15,5.266666666666667,1,3,1,1,1,0,1,1,0,
7669,57,3.824561403508772,2,8,7,4,1,6,1,3,0,
7670,69,3.9130434782608696,2,10,14,4,0,11,2,7,0,
7671,62,3.7419354838709675,2,8,5,8,5,6,3,6,1,
7672,91,4.285714285714286,2,16,7,6,0,1,2,14,0,
7673,123,4.5528455284552845,4,22,8,10,6,6,2,13,0,
7674,232,3.9310344827586206,6,44,29,4,10,35,3,23,0,
7675,35,4.114285714285714,2,6,6,1,2,3,1,1,0,
7676,37,4.162162162162162,1,7,3,3,1,3,1,3,0,
7677,60,4.7,2,11,10,6,2,6,2,1,0,
7678,19,4.684210526315789,1,3,1,0,0,1,1,1,0,
7679,18,8.055555555555555,1,2,3,2,1,1,1,2,0,
7680,78,3.9358974358974357,2,16,9,2,4,7,0,11,0,
7681,62,3.2096774193548385,3,6,8,3,9,10,3,0,0,
7682,52,3.9615384615384617,3,7,3,10,6,0,4,1,0,
7683,97,3.7628865979381443,3,11,7,7,6,10,4,10,0,
7684,88,4.579545454545454,3,7,17,0,6,6,5,6,0,
7685,70,3.6714285714285713,2,18,4,4,2,5,2,0,1,
7686,45,4.111111111111111,2,8,4,2,6,1,0,3,1,
7687,93,4.053763440860215,3,22,20,0,0,15,2,7,0,
7688,39,4.0256410256410255,1,13,3,4,2,0,2,4,0,
7689,94,3.893617021276596,4,7,6,2,3,4,4,7,0,
7690,61,4.344262295081967,2,14,9,7,4,4,0,0,1,
7691,88,3.4318181818181817,4,14,7,4,3,11,0,7,0,
7692,45,3.9555555555555557,1,8,6,1,1,5,0,4,0,
7693,64,3.6875,2,9,10,3,0,9,1,6,0,
7694,17,3.0,1,2,2,5,1,1,0,1,0,
7695,66,4.015151515151516,3,11,8,3,5,8,0,1,1,
7696,105,3.4,5,17,14,5,1,11,0,10,0,
7697,12,3.5833333333333335,1,2,0,2,1,0,0,2,0,
7698,85,4.376470588235295,3,18,5,8,5,4,0,9,0,
7699,17,3.6470588235294117,1,2,1,2,1,1,1,1,0,
7700,15,3.8,1,3,3,0,0,1,0,2,0,
7701,39,4.153846153846154,2,8,4,2,3,2,0,6,0,
7702,9,5.222222222222222,1,3,0,1,1,0,0,2,0,
7703,219,3.5753424657534247,6,27,24,4,0,25,4,12,0,
7704,73,4.013698630136986,3,17,10,0,6,5,6,3,0,
7705,64,3.890625,2,9,10,0,5,9,2,4,0,
7706,138,3.5217391304347827,4,16,6,15,11,11,0,16,0,
7707,40,4.025,2,4,3,4,3,4,2,1,0,
7708,151,4.125827814569536,5,18,10,24,2,15,6,3,0,
7709,13,3.923076923076923,1,2,1,1,1,0,0,1,0,
7710,15,4.533333333333333,1,2,2,0,0,1,0,3,0,
7711,47,3.8085106382978724,2,6,6,1,5,3,1,3,0,
7712,25,3.92,2,3,4,3,0,3,1,2,0,
7713,81,4.037037037037037,4,12,4,9,3,4,0,9,0,
7714,20,3.85,1,5,1,1,0,4,0,1,0,
7715,44,4.318181818181818,2,9,4,3,2,4,2,0,0,
7716,127,3.9133858267716537,4,25,8,16,3,0,6,11,0,
7717,36,3.8055555555555554,2,3,7,4,0,6,0,0,0,
7718,8,3.125,1,3,0,1,0,0,0,2,0,
7719,39,4.0256410256410255,4,13,0,4,0,0,0,4,0,
7720,18,4.388888888888889,1,2,2,4,0,1,1,0,0,
7721,27,2.814814814814815,2,4,2,1,3,3,0,2,0,
7722,16,4.3125,2,2,0,3,0,1,1,1,0,
7723,104,4.009615384615385,3,15,8,9,10,7,3,7,0,
7724,33,3.8181818181818183,2,2,0,4,0,6,0,2,1,
7725,43,4.674418604651163,2,9,7,0,2,2,0,4,0,
7726,13,3.4615384615384617,1,1,1,1,2,2,0,1,0,
7727,14,3.857142857142857,1,4,0,1,0,2,0,1,0,
7728,24,4.666666666666667,1,5,2,6,0,1,0,5,0,
7729,13,3.4615384615384617,1,0,2,0,2,1,0,0,0,
7730,51,4.196078431372549,2,8,3,9,8,1,2,3,0,
7731,71,3.943661971830986,4,13,6,4,6,6,0,5,0,
7732,72,3.0972222222222223,4,12,7,0,2,13,3,6,0,
7733,29,4.551724137931035,1,7,4,1,0,1,0,3,0,
7734,12,5.25,1,2,1,4,1,0,1,1,0,
7735,83,3.5783132530120483,3,11,10,5,2,13,2,9,0,
7736,268,3.1455223880597014,8,23,22,21,13,32,4,23,0,
7737,43,3.13953488372093,3,5,4,3,4,5,0,3,0,
7738,76,4.407894736842105,3,8,4,10,9,3,0,9,0,
7739,46,5.021739130434782,3,15,5,1,0,2,0,0,0,
7740,35,3.5714285714285716,2,3,2,2,6,3,0,3,0,
7741,53,3.9622641509433962,3,9,4,9,3,4,2,6,0,
7742,14,5.142857142857143,1,4,2,1,1,1,0,0,0,
7743,101,4.02970297029703,4,14,11,7,1,9,4,9,0,
7744,68,3.7058823529411766,3,18,10,0,0,10,0,3,0,
7745,24,4.208333333333333,1,4,2,3,2,1,1,3,0,
7746,10,4.5,1,2,1,0,0,1,0,0,0,
7747,31,4.354838709677419,2,4,2,3,2,3,0,3,0,
7748,4,5.5,1,2,0,0,0,0,0,1,0,
7749,10,4.9,1,1,2,0,1,1,0,1,0,
7750,28,3.107142857142857,2,2,1,2,2,4,0,4,0,
7751,69,3.898550724637681,2,20,4,6,2,1,0,9,0,
7752,44,3.3181818181818183,2,7,0,8,4,2,0,6,0,
7753,42,3.9761904761904763,3,9,6,3,1,0,0,5,0,
7754,44,2.772727272727273,3,4,2,0,0,4,2,2,0,
7755,58,3.086206896551724,2,6,11,5,2,11,3,6,0,
7756,16,3.625,1,2,3,0,0,2,0,2,0,
7757,63,4.714285714285714,4,10,6,10,9,3,0,6,0,
7758,40,3.95,2,3,4,5,1,7,0,0,0,
7759,34,4.029411764705882,2,6,6,1,0,4,0,5,0,
7760,15,4.133333333333334,1,4,1,1,0,2,0,1,0,
7761,43,2.953488372093023,2,8,2,2,0,7,0,4,0,
7762,48,3.9375,2,6,5,2,0,3,0,8,0,
7763,41,3.1707317073170733,2,4,5,0,1,11,1,2,0,
7764,62,2.7096774193548385,2,16,2,0,0,4,2,0,0,
7765,10,4.3,1,1,0,1,1,0,0,1,0,
7766,14,3.4285714285714284,2,2,0,0,0,0,0,2,0,
7767,6,5.0,1,1,0,1,0,0,0,1,0,
7768,22,4.7727272727272725,1,5,2,1,0,1,0,0,0,
7769,50,4.0,2,4,2,6,4,6,2,2,0,
7770,28,3.4285714285714284,2,2,5,1,2,5,0,0,0,
